,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,itslive_v,hugonnet_dhdt,millan_v,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
3075,0047_0038,52.67567355384615,-119.58431376923076,64.0,5.846153846153846,325284.57153705,5839327.151892354,47,38,258,2016-04-13,RGI60-02.07780,2138.1772,2134.4277,0.2189608,2.487598,5.7612514,433.96313,5380988.0,1080056400.0,1740072800.0,86.559494,63.741497,7.213595,-0.30913115,7.0469837,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3076,0047_0039,52.675497050000004,-119.584097,70.0,3.75,325298.5193915147,5839306.99775153,47,39,258,2016-04-13,RGI60-02.07780,2147.1658,2142.9575,0.2025358,2.6067474,5.765285,460.0,5321740.0,1116364200.0,1795938400.0,90.13465,61.921448,7.840152,-0.17726563,6.661564,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3077,0047_0042,52.674249366666665,-119.58420066666667,63.0,6.5,325286.5323247824,5839168.499732035,47,42,258,2016-04-13,RGI60-02.07780,2168.1833,2164.9539,0.15707669,3.0362182,5.8816886,553.9133,5139764.0,1219276700.0,1953198700.0,101.45429,66.75797,12.5825,-0.24622329,4.4655066,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3078,0047_0044,52.67340483333333,-119.58414344444444,66.11111111111111,6.777777777777778,325287.0297276539,5839074.443989072,47,44,258,2016-04-13,RGI60-02.07780,2179.7039,2178.2517,0.15301704,3.0842965,6.12916,618.8667,5027616.0,1276927500.0,2040646800.0,105.698746,75.80598,14.675872,-0.35648787,4.363482,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3079,0047_0051,52.67049382857142,-119.58425671428571,96.42857142857143,5.0,325267.75467704894,5838750.998522001,47,51,258,2016-04-13,RGI60-02.07780,2238.0237,2237.2087,0.15139759,3.1040494,5.75298,514.29565,4454180.0,1506921200.0,2381794800.0,108.9472,80.98943,14.310624,0.23155779,5.601647,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3080,0048_0039,52.67549262631579,-119.58362752631578,81.0,7.2631578947368425,325330.23544439056,5839305.3670243295,48,39,258,2016-04-13,RGI60-02.07780,2150.8066,2146.6228,0.17547509,2.8409965,5.9713697,424.09906,5294232.0,1132742800.0,1821076600.0,92.76042,63.680664,7.8657074,-0.1649292,3.3049042,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3081,0048_0040,52.675206319999994,-119.58340960000001,84.0,8.8,325343.82366941805,5839272.999556445,48,40,258,2016-04-13,RGI60-02.07780,2157.2285,2153.9995,0.15883157,3.0160456,5.99181,455.37677,5232868.0,1168185000.0,1875327100.0,98.11601,63.978096,8.904096,-0.19271328,2.8100233,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3082,0048_0041,52.674477499999995,-119.583223,101.0,10.5,325353.52905565494,5839191.4980406165,48,41,258,2016-04-13,RGI60-02.07780,2163.6865,2160.7383,0.14490719,3.1867356,6.027044,488.9867,5190548.0,1191817700.0,1911393500.0,101.49941,64.31803,10.373504,-0.22305082,1.9346117,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3083,0048_0042,52.674200875000004,-119.583409125,95.375,9.75,325339.8440480931,5839161.187160537,48,42,258,2016-04-13,RGI60-02.07780,2169.3943,2166.987,0.13464476,3.3303227,6.0773764,520.4306,5120720.0,1229398800.0,1968589700.0,104.29267,70.299995,11.761736,-0.30269894,3.7821593,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3084,0048_0043,52.673789757142856,-119.58339271428572,97.85714285714286,10.0,325339.31302050874,5839115.42868668,48,43,258,2016-04-13,RGI60-02.07780,2175.3516,2172.938,0.13003401,3.4006803,6.1468844,553.9133,5078400.0,1251345300.0,2001901300.0,105.80953,79.43172,13.071231,-0.39417818,4.456994,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3085,0048_0044,52.6733470625,-119.583413375,93.125,9.625,325336.15009713056,5839066.248632704,48,44,258,2016-04-13,RGI60-02.07780,2180.1855,2178.9065,0.1350628,3.3241343,6.232507,585.48444,5021268.0,1280057700.0,2045379700.0,107.747826,79.482635,14.423772,-0.40188515,4.665745,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3086,0048_0045,52.6730138,-119.58325339999999,109.6,11.6,325345.6344254981,5839028.799948052,48,45,258,2016-04-13,RGI60-02.07780,2184.502,2185.4238,0.15348883,3.0786047,0.02621315,618.8667,4970484.0,1304503700.0,2082263300.0,105.881935,78.55369,15.8553915,-0.3609356,4.795818,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3087,0049_0038,52.675707669999994,-119.5828103,92.1,9.7,325386.3331268746,5839327.299270404,49,38,258,2016-04-13,RGI60-02.07780,2144.7073,2139.9912,0.18383847,2.7627282,6.244899,359.27148,5345016.0,1102265300.0,1774266800.0,87.9837,62.63633,6.563945,-0.2505531,4.171205,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3088,0049_0039,52.675382330000005,-119.582843,89.4,9.1,325382.8250010535,5839291.198883258,49,39,258,2016-04-13,RGI60-02.07780,2152.3286,2147.9617,0.16261032,2.9737957,6.249227,390.32294,5281536.0,1140207400.0,1832520300.0,93.991684,64.21073,7.82592,-0.19905174,3.1458018,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3089,0049_0040,52.67504127777778,-119.58282155555555,103.44444444444444,10.88888888888889,325382.91403373703,5839253.219919206,49,40,258,2016-04-13,RGI60-02.07780,2158.4468,2155.076,0.14648585,3.1660852,6.2601075,424.09906,5224404.0,1172970600.0,1882638300.0,99.692924,65.27997,9.12993,-0.25375584,2.7878008,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3090,0049_0041,52.67467958333333,-119.58302783333333,106.66666666666667,11.166666666666666,325367.5276938271,5839213.4975884035,49,41,258,2016-04-13,RGI60-02.07780,2163.9553,2161.532,0.13424735,3.3362346,6.2726736,455.37677,5182084.0,1196436500.0,1918430100.0,102.47319,68.3562,10.116626,-0.31058213,2.4559271,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3091,0049_0042,52.67421625714286,-119.58280285714285,108.85714285714286,11.142857142857142,325380.88686533965,5839161.427533882,49,42,258,2016-04-13,RGI60-02.07780,2168.9163,2167.5007,0.1259148,3.4670007,0.0018657867,488.9867,5116488.0,1231632100.0,1971984000.0,104.42628,76.6991,11.022146,-0.3780988,3.0547857,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3092,0049_0044,52.67327487777778,-119.58277155555555,117.88888888888889,12.222222222222221,325379.2476162601,5839056.664850997,49,44,258,2016-04-13,RGI60-02.07780,2178.3936,2178.885,0.12984723,3.4036148,0.011848075,553.9133,5023384.0,1279016000.0,2043804700.0,106.50976,81.69138,14.092592,-0.44186875,5.9270926,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3093,0049_0045,52.6728467,-119.58271624999999,124.83333333333333,13.0,325381.27820294345,5839008.914937993,49,45,258,2016-04-13,RGI60-02.07780,2182.5938,2185.1904,0.15050954,3.1150253,0.000104988714,585.48444,4978948.0,1300499600.0,2076231600.0,104.424385,80.262436,15.994465,-0.3911864,5.6998935,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3094,0050_0038,52.675744980000005,-119.582212,86.5,9.0,325426.92340117844,5839329.997833295,50,38,258,2016-04-13,RGI60-02.07780,2143.0493,2139.1294,0.18856868,2.7209356,0.20413163,325.26913,5353480.0,1097100300.0,1766322300.0,86.08008,64.94663,6.0281157,-0.30283526,4.298139,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3095,0050_0039,52.675429175,-119.58215849999999,89.91666666666667,9.583333333333334,325429.2802027185,5839294.748801332,50,39,258,2016-04-13,RGI60-02.07780,2150.7275,2147.1353,0.16741829,2.922256,0.21701005,359.27148,5287884.0,1136480100.0,1826806900.0,92.60578,64.738396,7.5070653,-0.27572432,3.5878747,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3096,0050_0040,52.675184900000005,-119.5821921111111,108.66666666666667,11.0,325426.03406811046,5839267.665484464,50,40,258,2016-04-13,RGI60-02.07780,2157.0488,2154.3127,0.15142795,3.1036758,0.20889612,390.32294,5230752.0,1169384700.0,1877160400.0,98.85783,65.91832,8.993825,-0.2985764,3.357887,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3097,0050_0042,52.67424558571429,-119.582105,126.85714285714286,13.0,325428.17636798735,5839162.99715859,50,42,258,2016-04-13,RGI60-02.07780,2167.8662,2166.9653,0.13025132,3.3972752,0.13457699,455.37677,5122836.0,1228281200.0,1966891400.0,103.22311,78.6231,10.517938,-0.3830017,3.7660086,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3098,0050_0044,52.67324539285715,-119.58205235714286,137.28571428571428,13.214285714285714,325427.7462113739,5839051.642353961,50,44,258,2016-04-13,RGI60-02.07780,2177.3477,2178.7642,0.13623406,3.3069572,6.27368,520.4306,5025500.0,1277973100.0,2042228500.0,102.62607,80.55171,13.246837,-0.43891075,7.667962,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3099,0050_0045,52.673000691666665,-119.58204733333334,145.5,15.0,325427.1099724271,5839024.41799374,50,45,258,2016-04-13,RGI60-02.07780,2182.0623,2185.4224,0.15992925,3.003608,6.1970057,553.9133,4972600.0,1303503400.0,2080756500.0,100.541954,78.892044,14.815266,-0.37730512,6.8811088,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3100,0051_0035,52.67704461428571,-119.58146485714285,56.42857142857143,6.0,325482.6074582005,5839472.713779949,51,35,258,2016-04-13,RGI60-02.07780,2107.9363,2104.012,0.29350093,2.0865765,0.15581492,205.71825,5592588.0,938578100.0,1520818000.0,62.30969,71.78069,3.0547879,-0.6829935,10.659964,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3101,0051_0036,52.67674789,-119.5816231,56.5,6.0,325470.7283745311,5839440.099812548,51,36,258,2016-04-13,RGI60-02.07780,2120.7444,2116.6372,0.25414178,2.2748585,0.22998272,230.0,5516412.0,991834240.0,1603640200.0,69.76551,71.22437,3.631595,-0.54405135,11.464988,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3102,0051_0037,52.676319453333335,-119.58179246666667,71.86666666666666,7.4,325457.57205032266,5839392.865654019,51,37,258,2016-04-13,RGI60-02.07780,2131.2788,2127.2805,0.22176912,2.4686491,0.30365434,260.2153,5440236.0,1042405760.0,1681963800.0,76.3879,67.44618,4.214132,-0.42344204,7.504894,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3103,0051_0038,52.675838205263155,-119.58164836842106,88.0,9.31578947368421,325465.39320204296,5839338.998844835,51,38,258,2016-04-13,RGI60-02.07780,2139.2341,2136.4321,0.19827716,2.6401973,0.35473594,294.5437,5368292.0,1087973100.0,1752272100.0,83.11557,65.82054,5.272938,-0.40329486,4.3909764,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3104,0051_0039,52.675542484615384,-119.58152188461538,93.15384615384616,9.538461538461538,325472.7636075967,5839305.806461156,51,39,258,2016-04-13,RGI60-02.07780,2146.9956,2144.614,0.18111812,2.7875512,0.36586714,325.26913,5306928.0,1125223700.0,1809541800.0,89.22912,66.16882,6.798332,-0.3831477,3.5750165,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3105,0051_0042,52.674250155555555,-119.58143833333332,129.55555555555554,13.444444444444445,325473.2587478662,5839161.889513395,51,42,258,2016-04-13,RGI60-02.07780,2166.1887,2165.8838,0.14381266,3.2012658,0.17207778,424.09906,5131300.0,1223788400.0,1960060500.0,100.35457,78.32415,10.108106,-0.3369566,5.292041,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3106,0051_0044,52.67325924166667,-119.58135741666666,154.41666666666666,12.416666666666666,325474.7778547216,5839051.498074863,51,44,258,2016-04-13,RGI60-02.07780,2177.6196,2179.005,0.15269887,3.0881507,6.209524,488.9867,5019152.0,1281099400.0,2046954500.0,97.550224,78.85811,12.337184,-0.40491897,8.971539,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3107,0051_0045,52.67318015714285,-119.58148014285715,154.42857142857142,14.857142857142858,325466.1665310161,5839043.000840643,51,45,258,2016-04-13,RGI60-02.07780,2183.5393,2186.4678,0.1794086,2.803458,6.1088667,520.4306,4955672.0,1311490000.0,2092784800.0,96.016174,79.56928,13.51642,-0.33152968,8.053915,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3108,0052_0035,52.67714041666667,-119.580934,69.5,7.166666666666667,325518.8710129464,5839482.081232239,52,35,258,2016-04-13,RGI60-02.07780,2104.21,2101.8203,0.27600014,2.1649826,0.1558542,165.85536,5603168.0,930965800.0,1508951800.0,58.94074,63.04129,2.2619696,-0.73647594,9.165637,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3109,0052_0038,52.67577709,-119.5808011,99.2,10.35,325522.41965498345,5839330.149368462,52,38,258,2016-04-13,RGI60-02.07780,2133.0496,2132.709,0.20301586,2.6030471,0.4101443,260.2153,5397916.0,1069426700.0,1723683600.0,80.2815,67.26105,4.509949,-0.48289514,6.250174,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3110,0052_0039,52.67557316875,-119.58083825,99.0625,10.375,325519.09572163486,5839307.562160297,52,39,258,2016-04-13,RGI60-02.07780,2141.7202,2141.108,0.19336183,2.6802638,0.40977666,294.5437,5336552.0,1107411000.0,1782179000.0,85.70114,67.79489,6.0817885,-0.46595633,3.8400078,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3111,0052_0042,52.67424098888889,-119.58075733333334,121.55555555555556,12.666666666666666,325519.25524920254,5839159.219976299,52,42,258,2016-04-13,RGI60-02.07780,2164.5635,2164.684,0.16354463,2.9635909,0.14563136,390.32294,5141880.0,1218144800.0,1951476600.0,94.51886,76.64837,9.66853,-0.33725452,6.8777466,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3112,0052_0044,52.673362229999995,-119.58071629999999,161.8,16.7,325518.5263997025,5839061.397490865,52,44,258,2016-04-13,RGI60-02.07780,2177.6077,2179.8062,0.17573106,2.838513,6.1516175,455.37677,5014920.0,1283180200.0,2050100100.0,92.26283,78.89818,11.147009,-0.3937106,8.935909,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3113,0052_0045,52.67318888333333,-119.58073566666667,149.5,8.0,325516.5263476975,5839042.167256814,52,45,258,2016-04-13,RGI60-02.07780,2185.101,2188.3162,0.20268063,2.6056294,6.055314,488.9867,4934512.0,1321366000.0,2107644200.0,91.35176,81.78338,11.766606,-0.31824443,8.072173,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3114,0053_0035,52.67714848888889,-119.58020911111112,81.77777777777777,8.666666666666666,325567.89971166954,5839481.222816286,53,35,258,2016-04-13,RGI60-02.07780,2101.2593,2099.9673,0.2534134,2.2787793,0.12300398,130.10765,5615864.0,921749800.0,1494575500.0,55.116146,54.468098,1.5828557,-0.7927926,6.7082906,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
3115,0053_0038,52.67590118461539,-119.58017061538462,112.96153846153847,11.807692307692308,325565.5310777062,5839342.422051234,53,38,258,2016-04-13,RGI60-02.07780,2126.5676,2128.8806,0.19939643,2.6312952,0.38710994,230.0,5431772.0,1047866400.0,1690402000.0,76.927345,68.01463,3.418317,-0.5320494,5.0477176,-119.581,52.6705,6.49,2004,False,2349.1694,1701.2704,2807.2788,3312.0,0.3666530649748495,-250.7,0.5007560007941728,-5.632474579209632,2251.564406464025,3011.590862241185,15.701279884816367
